Date,Usage,Temp,ph,TDS,MeterReading
1999-08-17,65.12,23.773,6.589426523,20919.05143,254334.7799999999
1999-08-18,60.79,23.773,6.093864228,8727.247349,254395.56999999992
1999-08-19,52.29,23.773,6.832275643,8727.247349,254447.85999999993
1999-08-20,52.14,23.773,7.650662668,8727.247349,254499.99999999994
1999-08-21,56.03,23.773,6.143500056,8727.247349,254556.02999999994
1999-08-22,73.36,23.677,7.651711814,24293.17266,254629.38999999993
1999-08-23,60.36,23.677,7.176062369,24293.17266,254689.7499999999
1999-08-24,68.6,23.677,7.601599424,24293.17266,254758.34999999992
1999-08-25,76.79,23.677,6.879853849,24293.17266,254835.13999999993
1999-08-26,64.65,23.484,6.853137814,26756.918,254899.78999999992
1999-08-27,52.57,23.484,7.293469068,26756.918,254952.35999999993
1999-08-28,61.08,23.484,7.18861915,26756.918,255013.43999999992
1999-08-29,56.61,23.484,6.096388638,26756.918,255070.0499999999
1999-08-30,69.86,23.677,7.752751367,19397.32389,255139.9099999999
1999-08-31,55.0,23.677,6.364771899,19397.32389,255194.9099999999
1999-09-01,63.0,23.677,6.428459128,19397.32389,255257.9099999999
1999-09-02,54.19,23.677,7.482960841,19397.32389,255312.0999999999
1999-09-03,76.74,23.773,6.634611241,24873.62278,255388.83999999988
1999-09-04,77.9,23.773,6.498733734,24873.62278,255466.73999999987
1999-09-05,59.33,23.773,6.626976243,24873.62278,255526.06999999986
1999-09-06,77.64,23.773,7.431083512,24873.62278,255603.70999999988
1999-09-07,65.52,23.581,6.405575287,30733.50384,255669.22999999986
1999-09-08,61.21,23.581,7.974031719,30733.50384,255730.43999999986
1999-09-09,50.48,23.581,6.509685764,30733.50384,255780.91999999987
1999-09-10,66.58,23.581,6.439487637,30733.50384,255847.49999999985
1999-09-11,78.14,23.581,6.359178933,21174.40848,255925.63999999987
1999-09-12,67.66,23.581,7.314698506,21174.40848,255993.29999999987
1999-09-13,79.93,23.581,6.904672293,21174.40848,256073.22999999986
1999-09-14,63.89,23.581,6.446908775,21174.40848,256137.11999999988
1999-09-15,75.26,23.677,6.294646806,15751.1753,256212.3799999999
1999-09-16,60.02,23.677,6.912477794,15751.1753,256272.39999999988
1999-09-17,57.78,23.677,7.687518167,15751.1753,256330.17999999988
1999-09-18,77.72,23.677,7.832844234,15751.1753,256407.89999999988
1999-09-19,55.95,23.677,7.861014688,33897.0682,256463.8499999999
1999-09-20,63.29,23.677,7.818910482,33897.0682,256527.1399999999
1999-09-21,52.71,23.677,6.312211591,33897.0682,256579.8499999999
1999-09-22,74.98,23.677,7.820287964,33897.0682,256654.8299999999
1999-09-23,56.49,23.677,7.450280243,21733.82804,256711.3199999999
1999-09-24,60.91,23.677,6.550357691,21733.82804,256772.2299999999
1999-09-25,67.96,23.677,6.444509134,21733.82804,256840.1899999999
1999-09-26,57.72,23.677,6.005161072,21733.82804,256897.9099999999
1999-09-27,68.25,23.677,7.503124322,24827.51664,256966.1599999999
1999-09-28,60.31,23.677,6.003229592,24827.51664,257026.46999999988
1999-09-29,58.74,23.677,7.947426021,24827.51664,257085.20999999988
1999-09-30,57.53,23.677,6.00190198,24827.51664,257142.73999999987
1999-10-01,61.78,23.773,6.706487809,17864.68939,257204.51999999987
1999-10-02,59.04,23.773,7.985261498,17864.68939,257263.55999999988
1999-10-03,69.31,23.773,7.860128214,17864.68939,257332.86999999988
1999-10-04,52.8,23.773,6.56225955,17864.68939,257385.66999999987
1999-10-05,61.84,23.773,6.179631768,3900.913892,257447.50999999986
1999-10-06,76.51,23.773,6.40911193,3900.913892,257524.01999999987
1999-10-07,58.47,23.773,7.770643008,3900.913892,257582.48999999987
1999-10-08,12.96,23.773,7.354410265,3900.913892,257595.44999999987
1999-10-09,75.85,23.581,7.954157263,13283.77805,257671.29999999987
1999-10-10,63.65,23.581,6.535856878,13283.77805,257734.94999999987
1999-10-11,78.96,23.581,7.038380856,13283.77805,257813.90999999986
1999-10-12,67.24,23.581,7.113511289,13283.77805,257881.14999999985
1999-10-13,54.76,23.773,6.704399864,32981.23946,257935.90999999986
1999-10-14,51.42,23.773,6.264900314,32981.23946,257987.32999999987
1999-10-15,57.95,23.773,6.103962741,32981.23946,258045.27999999988
1999-10-16,60.7,23.773,6.221145076,32981.23946,258105.9799999999
1999-10-17,55.45,23.773,7.970514679,21280.24656,258161.4299999999
1999-10-18,71.52,23.773,7.99676257,21280.24656,258232.9499999999
1999-10-19,57.06,23.773,6.934366368,21280.24656,258290.0099999999
1999-10-20,50.75,23.773,7.646386103,21280.24656,258340.7599999999
1999-10-21,50.4,23.869,7.666350497,14294.24035,258391.1599999999
1999-10-22,55.85,23.869,7.186994893,14294.24035,258447.0099999999
1999-10-23,79.2,23.869,6.042600125,14294.24035,258526.2099999999
1999-10-24,17.65,23.869,6.718533779,14294.24035,258543.8599999999
1999-10-25,71.18,23.869,6.247098904,11989.24624,258615.0399999999
1999-10-26,76.28,23.869,7.052896544,11989.24624,258691.3199999999
1999-10-27,76.91,23.869,7.940825564,11989.24624,258768.2299999999
1999-10-28,74.89,23.869,6.423850055,11989.24624,258843.1199999999
1999-10-29,71.34,23.869,7.040588134,11797.92092,258914.4599999999
1999-10-30,77.16,23.869,7.261686827,11797.92092,258991.6199999999
1999-10-31,64.19,23.869,6.401288239,11797.92092,259055.8099999999
1999-11-01,60.56,23.869,6.39009533,11797.92092,259116.3699999999
1999-11-02,50.19,23.773,7.989497001,20162.01862,259166.5599999999
1999-11-03,50.34,23.773,7.896386157,20162.01862,259216.8999999999
1999-11-04,72.73,23.773,6.288027448,20162.01862,259289.62999999992
1999-11-05,54.42,23.773,7.259787633,20162.01862,259344.04999999993
1999-11-06,52.77,23.773,7.522204676,40710.52439,259396.81999999992
1999-11-07,79.15,23.773,7.80019821,40710.52439,259475.9699999999
1999-11-08,77.93,23.773,7.070900674,40710.52439,259553.8999999999
1999-11-09,56.12,23.773,6.129170529,40710.52439,259610.0199999999
1999-11-10,79.39,23.677,6.872452676,16123.30445,259689.40999999992
1999-11-11,69.79,23.677,6.437044305,16123.30445,259759.19999999992
1999-11-12,72.84,23.677,6.941847423,16123.30445,259832.03999999992
1999-11-13,68.47,23.677,6.335601806,16123.30445,259900.50999999992
1999-11-14,51.16,23.677,7.90491299,28909.29028,259951.66999999993
1999-11-15,68.24,23.677,6.223309264,28909.29028,260019.90999999992
1999-11-16,53.12,23.677,7.326921159,28909.29028,260073.0299999999
1999-11-17,68.62,23.677,7.835377403,28909.29028,260141.6499999999
1999-11-18,65.3,23.677,7.903221442,21573.74757,260206.9499999999
1999-11-19,74.09,23.677,7.662837851,21573.74757,260281.0399999999
1999-11-20,61.87,23.677,7.440211689,21573.74757,260342.9099999999
1999-11-21,62.57,23.677,6.218654771,21573.74757,260405.4799999999
1999-11-22,56.46,23.292,6.683678498,28391.99819,260461.9399999999
1999-11-23,51.23,23.292,7.868079361,28391.99819,260513.1699999999
1999-11-24,77.51,23.292,7.749797647,28391.99819,260590.6799999999
1999-11-25,79.14,23.292,6.84036911,28391.99819,260669.81999999992
1999-11-26,75.17,23.196,7.801723717,27007.88691,260744.98999999993
1999-11-27,57.92,23.196,7.296459318,27007.88691,260802.90999999995
1999-11-28,52.29,23.196,7.375953429,27007.88691,260855.19999999995
1999-11-29,78.74,23.196,7.674292804,27007.88691,260933.93999999994
1999-11-30,69.27,23.196,7.398342481,25959.6139,261003.20999999993
1999-12-01,72.81,23.196,7.573121535,25959.6139,261076.01999999993
1999-12-02,65.25,23.196,7.853378828,25959.6139,261141.26999999993
1999-12-03,65.72,23.196,7.256963853,25959.6139,261206.98999999993
1999-12-04,54.24,23.196,7.462611328,10513.29678,261261.22999999992
1999-12-05,72.03,23.196,7.826501678,10513.29678,261333.25999999992
1999-12-06,59.15,23.196,6.821062665,10513.29678,261392.40999999992
1999-12-07,62.34,23.196,6.169243553,10513.29678,261454.7499999999
1999-12-08,78.68,23.196,7.519863277,13124.10564,261533.4299999999
1999-12-09,64.71,23.196,6.076984393,13124.10564,261598.1399999999
1999-12-10,61.61,23.196,7.786788449,13124.10564,261659.74999999988
1999-12-11,54.49,23.196,7.719239831,13124.10564,261714.23999999987
1999-12-12,64.36,23.292,7.953644807,17975.55323,261778.59999999986
1999-12-13,65.13,23.292,7.074759523,17975.55323,261843.72999999986
1999-12-14,61.99,23.292,6.35956029,17975.55323,261905.71999999986
1999-12-15,76.75,23.292,6.494438782,17975.55323,261982.46999999986
1999-12-16,63.28,23.484,7.030879496,41489.63981,262045.74999999985
1999-12-17,57.27,23.484,7.52729359,41489.63981,262103.01999999984
1999-12-18,56.48,23.484,6.25288541,41489.63981,262159.4999999998
1999-12-19,65.9,23.484,7.447091215,41489.63981,262225.39999999985
1999-12-20,70.54,23.677,7.52699249,28954.80101,262295.9399999998
1999-12-21,59.48,23.677,7.63597806,28954.80101,262355.4199999998
1999-12-22,64.74,23.677,7.578430079,28954.80101,262420.1599999998
1999-12-23,60.22,23.677,6.498510904,28954.80101,262480.3799999998
1999-12-24,71.55,23.677,7.067622285,13927.00251,262551.92999999976
1999-12-25,68.05,23.677,6.788473716,13927.00251,262619.97999999975
1999-12-26,75.11,23.677,6.2527372,13927.00251,262695.08999999973
1999-12-27,60.45,23.677,6.343548921,13927.00251,262755.53999999975
1999-12-28,76.43,23.677,7.011338034,22610.76871,262831.96999999974
1999-12-29,75.94,23.677,7.658354402,22610.76871,262907.90999999974
1999-12-30,78.53,23.677,7.577408697,22610.76871,262986.43999999977
1999-12-31,60.95,23.677,6.073579093,22610.76871,263047.3899999998
2000-01-01,69.24,23.677,7.654804737,10490.83899,263116.6299999998
2000-01-02,78.97,23.677,7.858036112,10490.83899,263195.59999999974
2000-01-03,65.82,23.677,6.476081583,10490.83899,263261.41999999975
2000-01-04,50.85,23.677,6.873901615,10490.83899,263312.2699999997
2000-01-05,65.95,23.677,6.259812989,4544.841718,263378.21999999974
2000-01-06,60.78,23.677,6.447978479,4544.841718,263438.99999999977
2000-01-07,65.2,23.677,6.335389952,4544.841718,263504.1999999998
2000-01-08,71.99,23.677,7.889261038,4544.841718,263576.18999999977
2000-01-09,54.06,23.677,6.779764432,56867.85924,263630.24999999977
2000-01-10,67.79,23.677,7.563748526,56867.85924,263698.03999999975
2000-01-11,64.22,23.677,7.730925091,56867.85924,263762.2599999997
2000-01-12,66.92,23.677,7.17299913,56867.85924,263829.1799999997
2000-01-13,65.01,23.581,7.328661157,27752.00024,263894.1899999997
2000-01-14,72.6,23.581,6.384079354,27752.00024,263966.7899999997
2000-01-15,63.27,23.581,6.59541324,27752.00024,264030.0599999997
2000-01-16,55.22,23.581,7.950695455,27752.00024,264085.2799999997
2000-01-17,61.3,23.677,6.275180366,18939.93665,264146.57999999967
2000-01-18,63.94,23.677,6.013399662,18939.93665,264210.51999999967
2000-01-19,69.29,23.677,7.556951745,18939.93665,264279.80999999965
2000-01-20,9.47,23.677,6.905849647,18939.93665,264289.2799999996
2000-01-21,58.56,23.677,7.024772965,20067.57279,264347.8399999996
2000-01-22,59.83,23.677,7.784814035,20067.57279,264407.66999999963
2000-01-23,75.07,23.677,6.423416971,20067.57279,264482.73999999964
2000-01-24,59.97,23.677,7.021333588,20067.57279,264542.7099999996
2000-01-25,61.55,23.773,7.828693513,40936.15339,264604.2599999996
2000-01-26,72.22,23.773,6.663060678,40936.15339,264676.4799999996
2000-01-27,64.44,23.773,6.71186179,40936.15339,264740.9199999996
2000-01-28,64.14,23.773,7.076207924,40936.15339,264805.0599999996
2000-01-29,67.46,23.677,6.273985299,26220.17421,264872.5199999996
2000-01-30,60.14,23.677,7.230711589,26220.17421,264932.6599999996
2000-01-31,55.06,23.677,7.124117411,26220.17421,264987.7199999996
2000-02-01,19.88,23.677,7.036593471,26220.17421,265007.5999999996
2000-02-02,75.61,23.677,7.609643097,8918.8926,265083.2099999996
2000-02-03,19.14,23.677,6.471570494,8918.8926,265102.3499999996
2000-02-04,72.07,23.677,7.445505558,8918.8926,265174.41999999963
2000-02-05,58.2,23.677,6.818173469,8918.8926,265232.61999999965
2000-02-06,61.39,23.677,7.53449069,32619.31297,265294.00999999966
2000-02-07,61.84,23.677,6.218405336,32619.31297,265355.8499999997
2000-02-08,68.9,23.677,7.450652928,32619.31297,265424.7499999997
2000-02-09,63.92,23.677,6.901198442,32619.31297,265488.6699999997
2000-02-10,75.8,23.773,6.712834495,10562.46054,265564.4699999997
2000-02-11,68.59,23.773,7.315142468,10562.46054,265633.0599999997
2000-02-12,12.2,23.773,7.358832456,10562.46054,265645.2599999997
2000-02-13,58.0,23.773,6.61993921,10562.46054,265703.2599999997
2000-02-14,62.83,23.773,6.111139976,26489.1147,265766.08999999973
2000-02-15,76.49,23.773,6.164601218,26489.1147,265842.5799999997
2000-02-16,59.08,23.773,7.405443518,26489.1147,265901.65999999974
2000-02-17,61.9,23.773,6.66370326,26489.1147,265963.55999999976
2000-02-18,51.22,23.773,7.590379731,25234.42797,266014.77999999974
2000-02-19,73.42,23.773,7.198363735,25234.42797,266088.1999999997
2000-02-20,70.45,23.773,7.028277018,25234.42797,266158.64999999973
2000-02-21,79.63,23.773,6.32176165,25234.42797,266238.27999999974
2000-02-22,56.45,23.869,7.658628946,13902.96865,266294.72999999975
2000-02-23,63.84,23.869,7.595179855,13902.96865,266358.5699999998
2000-02-24,64.61,23.869,6.1779007,13902.96865,266423.17999999976
2000-02-25,53.11,23.869,7.783911078,13902.96865,266476.28999999975
2000-02-26,78.98,23.773,6.766465691,8904.799818,266555.2699999997
2000-02-27,60.4,23.773,6.074399429,8904.799818,266615.66999999975
2000-02-28,77.9,23.773,7.790505378,8904.799818,266693.5699999998
2000-02-29,71.62,23.773,6.132189335,8904.799818,266765.18999999977
2000-03-01,74.77,24.062,6.981303911,22390.79557,266839.9599999998
2000-03-02,53.24,24.062,7.568786246,22390.79557,266893.1999999998
2000-03-03,70.92,24.062,7.660201932,22390.79557,266964.11999999976
2000-03-04,50.63,24.062,7.668766901,22390.79557,267014.74999999977
2000-03-05,56.34,24.158,6.756015328,34456.80113,267071.0899999998
2000-03-06,59.16,24.158,6.825802698,34456.80113,267130.24999999977
2000-03-07,55.47,24.158,7.674492254,34456.80113,267185.71999999974
2000-03-08,74.96,24.158,7.1646212,34456.80113,267260.67999999976
2000-03-09,65.72,24.255,6.511836823,27430.44173,267326.39999999973
2000-03-10,67.13,24.255,7.556812197,27430.44173,267393.52999999974
2000-03-11,72.93,24.255,7.461496762,27430.44173,267466.45999999973
2000-03-12,54.01,24.255,6.177444206,27430.44173,267520.46999999974
2000-03-13,55.07,24.255,6.913264189,14298.41046,267575.53999999975
2000-03-14,73.13,24.255,6.385032029,14298.41046,267648.66999999975
2000-03-15,58.93,24.255,6.647030976,14298.41046,267707.59999999974
2000-03-16,77.26,24.255,7.241579414,14298.41046,267784.85999999975
2000-03-17,53.52,24.255,6.852407686,20375.66827,267838.3799999998
2000-03-18,57.81,24.255,7.483020315,20375.66827,267896.18999999977
2000-03-19,56.58,24.255,7.352956266,20375.66827,267952.7699999998
2000-03-20,67.54,24.255,7.402271537,20375.66827,268020.30999999976
2000-03-21,50.18,24.158,7.439748244,24196.52268,268070.48999999976
2000-03-22,62.46,24.158,7.706190788,24196.52268,268132.9499999998
2000-03-23,53.36,24.158,7.470213649,24196.52268,268186.30999999976
2000-03-24,56.26,24.158,7.172587874,24196.52268,268242.5699999998
2000-03-25,68.64,24.158,6.277293972,22174.78114,268311.2099999998
2000-03-26,50.92,24.158,7.842668726,22174.78114,268362.1299999998
2000-03-27,62.77,24.158,6.098204687,22174.78114,268424.8999999998
2000-03-28,63.59,24.158,7.401072152,22174.78114,268488.4899999998
2000-03-29,77.28,24.255,7.140700032,25620.77137,268565.76999999984
2000-03-30,67.38,24.255,7.952551312,25620.77137,268633.14999999985
2000-03-31,62.89,24.255,7.659005841,25620.77137,268696.03999999986
2000-04-01,67.36,24.255,6.640646826,25620.77137,268763.39999999985
2000-04-02,67.55,24.351,6.619321628,22829.11084,268830.94999999984
2000-04-03,60.85,24.351,7.637802799,22829.11084,268891.7999999998
2000-04-04,68.14,24.351,6.800376212,22829.11084,268959.9399999998
2000-04-05,64.9,24.351,7.372893623,22829.11084,269024.83999999985
2000-04-06,74.32,24.448,7.207801147,13291.92261,269099.15999999986
2000-04-07,78.04,24.448,7.339885908,13291.92261,269177.19999999984
2000-04-08,66.59,24.448,6.172063103,13291.92261,269243.78999999986
2000-04-09,66.07,24.448,7.612670448,13291.92261,269309.85999999987
2000-04-10,66.48,24.448,7.739185995,23926.07882,269376.33999999985
2000-04-11,53.61,24.448,7.551885348,23926.07882,269429.94999999984
2000-04-12,50.86,24.448,6.171124498,23926.07882,269480.8099999998
2000-04-13,68.87,24.448,7.655245151,23926.07882,269549.6799999998
2000-04-14,63.89,24.062,7.832946482,20113.89757,269613.56999999983
2000-04-15,60.12,24.062,6.98264285,20113.89757,269673.6899999998
2000-04-16,70.13,24.062,6.527154508,20113.89757,269743.81999999983
2000-04-17,73.07,24.062,6.504074379,20113.89757,269816.88999999984
2000-04-18,77.46,24.448,7.946482834,17944.85238,269894.34999999986
2000-04-19,66.24,24.448,7.120406876,17944.85238,269960.58999999985
2000-04-20,79.45,24.448,6.572747447,17944.85238,270040.03999999986
2000-04-21,59.71,24.448,6.723337484,17944.85238,270099.7499999999
2000-04-22,55.44,24.545,6.325865706,18136.26158,270155.1899999999
2000-04-23,70.53,24.545,7.715443034,18136.26158,270225.7199999999
2000-04-24,62.98,24.545,7.109475107,18136.26158,270288.6999999999
2000-04-25,65.45,24.545,7.881068133,18136.26158,270354.1499999999
2000-04-26,52.44,24.545,6.120802715,15704.48209,270406.5899999999
2000-04-27,62.45,24.545,7.559988913,15704.48209,270469.0399999999
2000-04-28,64.68,24.545,7.269319145,15704.48209,270533.7199999999
2000-04-29,61.39,24.545,6.378729627,15704.48209,270595.1099999999
2000-04-30,79.12,24.545,7.575270403,27080.26872,270674.2299999999
2000-05-01,71.66,24.545,6.132213958,27080.26872,270745.8899999999
2000-05-02,78.38,24.545,7.952041901,27080.26872,270824.2699999999
2000-05-03,64.88,24.545,7.61962822,27080.26872,270889.1499999999
2000-05-04,56.28,24.545,7.725798003,16477.35081,270945.42999999993
2000-05-05,79.78,24.545,6.948690563,16477.35081,271025.20999999996
2000-05-06,63.7,24.545,7.699295036,16477.35081,271088.91
2000-05-07,58.76,24.545,6.862158928,16477.35081,271147.67
2000-05-08,78.91,24.545,6.418386918,30646.81528,271226.57999999996
2000-05-09,51.31,24.545,7.626260835,30646.81528,271277.88999999996
2000-05-10,62.83,24.545,7.238546947,30646.81528,271340.72
2000-05-11,56.21,24.545,6.557680763,30646.81528,271396.93
2000-05-12,71.61,24.545,7.14528911,26780.69179,271468.54
2000-05-13,77.37,24.545,7.538696301,26780.69179,271545.91
2000-05-14,69.76,24.545,6.631247283,26780.69179,271615.67
2000-05-15,63.04,24.545,7.635712404,26780.69179,271678.70999999996
2000-05-16,52.08,24.545,7.026985932,13736.34204,271730.79
2000-05-17,55.47,24.545,6.942344044,13736.34204,271786.25999999995
2000-05-18,55.13,24.545,6.270743696,13736.34204,271841.38999999996
2000-05-19,55.24,24.545,7.012501334,13736.34204,271896.62999999995
2000-05-20,60.24,24.545,7.337733021,29533.60883,271956.86999999994
2000-05-21,54.05,24.545,6.829331201,29533.60883,272010.9199999999
2000-05-22,59.4,24.545,7.206996244,29533.60883,272070.31999999995
2000-05-23,56.0,24.545,6.364819212,29533.60883,272126.31999999995
2000-05-24,70.57,24.545,6.741444895,15893.67441,272196.88999999996
2000-05-25,64.73,24.545,7.378408569,15893.67441,272261.61999999994
